owner_experience,vet_access,owner_commitment,care_capability_score
Advanced,Regular,High,82.5369180610436
Novice,Good,High,62.41826121044858
Novice,Good,Low,55.579094226697734
Novice,Excellent,Moderate,47.66934648260744
Intermediate,Limited,Moderate,57.632212371895804
Novice,Regular,High,50.887845600537645
Intermediate,Excellent,Moderate,78.75401305562988
Advanced,Excellent,High,86.30204639769873
Intermediate,Regular,Low,55.85790494404912
Intermediate,Limited,Very High,74.1517944644623
Novice,Regular,High,70.99507435352616
Intermediate,Excellent,High,73.23857151052974
Advanced,Excellent,High,79.36141973849618
Novice,Good,Low,55.92488022071703
Expert,Regular,Moderate,79.93653274036014
Novice,Good,Moderate,54.989076040330396
Advanced,Good,Very High,85.8849467370645
Intermediate,Good,very high,74.38446328882681
Novice,Good,Low,58.91418413624461
Intermediate,Good,High,77.8048761044131
Novice,Good,High,77.74795166524657
Intermediate,Regular,High,78.51505157819217
Advanced,Excellent,High,92.68905229128832
Novice,Excellent,Moderate,70.08971783187486
Novice,Good,High,68.6132007477893
Advanced,Limited,Very High,79.74732262769581
Advanced,Excellent,Very High,97.35583583796675
Intermediate,Good,Low,67.95099049350101
Novice,Regular,High,70.96175805041783
Expert,Good,High,91.02370047454609
novice,Excellent,High,82.50475438693462
Advanced,Good,High,77.82736619900122
Novice,Good,Low,47.25452471668501
Intermediate,Good,Moderate,57.12266839342843
Intermediate,Regular,Very High,63.35453280312118
Intermediate,Regular,Moderate,52.35081061215116
Intermediate,Excellent,Very High,88.94898332084556
Advanced,Limited,Very High,86.77101332339522
Novice,Excellent,Moderate,70.84793280389171
Intermediate,Excellent,Moderate,72.13741047174332
Expert,Good,High,85.60708546287314
Expert,Limited,High,83.20101353802842
Intermediate,Excellent,High,76.57231946307039
Expert,Good,Moderate,74.70070671636499
Novice,Good,Moderate,68.7295682736375
Intermediate,Good,Low,60.692260903419026
Expert,Excellent,Very High,94.32414541232092
Intermediate,Good,High,76.58823871381891
Novice,Regular,Moderate,44.862956191881445
Intermediate,Regular,High,66.84174735063765
Expert,Good,High,95.18128789968138
Advanced,Limited,High,85.24477826841223
Intermediate,Limited,Moderate,60.09741587024842
Intermediate,Limited,Moderate,56.12371984421797
Intermediate,Regular,Moderate,84.02581730983412
Novice,Regular,Low,38.87576553087116
Intermediate,Limited,High,78.13462666712223
Intermediate,Good,Very High,80.83802617265384
Intermediate,Good,High,75.57246491614293
Intermediate,Regular,Moderate,70.41892187633142
Intermediate,Excellent,Very High,78.9331691947302
Novice,Regular,High,55.23228453515045
Novice,Good,High,60.18296818316054
Novice,Excellent,High,70.01777518426867
Expert,Good,Very High,100.0
Expert,Regular,High,86.01775783660786
Intermediate,Limited,Low,45.516051172549126
Intermediate,Good,Moderate,86.97443764699457
Advanced,Regular,Moderate,77.302915001707
Novice,regular,Very High,56.82332221363707
Intermediate,Excellent,High,71.42795085634997
Intermediate,Limited,High,64.41304787508201
Intermediate,Excellent,Moderate,79.6174717462267
Expert,Excellent,Moderate,99.74026023731747
Novice,Good,High,50.97816099094026
Intermediate,Limited,High,40.377068787781795
Intermediate,Good,Moderate,69.36286809400957
Expert,Excellent,Very High,97.88549983985112
Intermediate,Limited,High,60.00564625381663
Novice,Good,Low,53.05787874387212
Advanced,Limited,High,73.55636795626388
Intermediate,Regular,Very High,66.3489116522678
Novice,Good,Low,69.2011517650648
Novice,Regular,High,69.68073345790258
Novice,Regular,Low,50.14519749451105
Expert,Good,Low,86.79998611225989
Novice,Good,Very High,69.04351439261082
Intermediate,Regular,Moderate,75.46966557589056
Expert,Excellent,High,100.0
Novice,Regular,Moderate,55.22572668689615
Intermediate,Good,High,52.96279587961069
Expert,Excellent,Moderate,86.65999077584524
Intermediate,Excellent,Very High,92.03896994459187
Intermediate,Good,Very High,83.76891449380106
Novice,Regular,High,55.773662678489806
Novice,Regular,Low,54.16011284746044
Novice,Good,Very High,68.71928892616535
Intermediate,Excellent,High,76.63758041374902
Intermediate,Good,High,69.41331349739205
Intermediate,Excellent,Moderate,67.22262455524546
Expert,Good,Moderate,93.70879906268428
Intermediate,Regular,High,71.8224469316839
Novice,Regular,High,50.64863552037645
Advanced,Good,Moderate,74.85747030047744
Intermediate,Good,Moderate,57.23340048427543
Intermediate,Excellent,High,86.78985409249765
Novice,Excellent,Low,59.47949095963616
Expert,Good,high,92.48137997319897
Novice,Excellent,Very High,65.42991311738558
Novice,Regular,MODERATE,42.75287037040268
Advanced,Good,Low,70.66848907096141
Advanced,Excellent,Moderate,82.44096262081268
Novice,Regular,Low,55.27364139144266
Intermediate,Excellent,Moderate,63.182037686634786
Advanced,Excellent,Very High,95.58847924193516
Advanced,Limited,Very High,79.49528579664768
Advanced,Good,Moderate,81.78046130564678
Intermediate,Good,Moderate,62.28151462421588
Intermediate,Regular,Low,52.31176879070621
Intermediate,Good,High,63.01504513320144
Intermediate,Excellent,Moderate,65.04638420947792
Expert,Good,Very High,85.47729144404673
Intermediate,Unknown,Moderate,66.52976070604086
Intermediate,Excellent,Moderate,80.87309976117933
Intermediate,Excellent,High,74.79405871362735
Novice,Limited,High,49.9218404263329
Intermediate,Good,Moderate,66.07274043589975
Novice,Good,Moderate,39.44178996327814
Novice,Excellent,Low,66.89497324710501
Intermediate,Good,Very High,76.96611875761752
Expert,Excellent,High,97.9009930594465
Intermediate,Regular,Moderate,54.62824042789671
Novice,Excellent,Very High,75.26906487511258
Advanced,Regular,High,84.83033427998589
Advanced,Limited,Moderate,84.6371054006535
Intermediate,Regular,Moderate,61.84962801481443
Novice,Good,Moderate,58.0766874782986
Expert,Good,High,94.59830618128967
Novice,Excellent,Moderate,66.19386620738499
Novice,Good,Very High,74.96277381263565
Intermediate,Regular,High,74.43823438651225
Expert,Excellent,Moderate,98.33633978084553
Intermediate,Good,Low,63.71640922886158
Advanced,Regular,Moderate,61.179142436534086
Intermediate,Good,Very High,76.5516836565192
Advanced,Good,High,100.0
Intermediate,Good,High,66.89910393721534
Intermediate,Good,Very High,88.00657799545121
Expert,Regular,Low,64.76497178136157
Intermediate,Excellent,High,83.17354108494183
Advanced,Excellent,Low,69.03596920539546
Intermediate,Good,High,72.18651288995602
Expert,Regular,Moderate,94.4903779585228
Unknown,Excellent,Moderate,75.12438327556386
Advanced,Good,Moderate,73.25951320463601
Intermediate,Good,High,74.00345170896023
Expert,Regular,Moderate,85.0038751853335
Intermediate,Good,High,60.351751464925954
Advanced,Good,low,74.62089210406761
Advanced,Good,Moderate,87.05569776575702
Advanced,Good,Moderate,78.41025623723282
Novice,Regular,Moderate,61.11048487995453
Intermediate,Good,Moderate,73.48073807234205
Intermediate,Good,High,78.08765466615307
Intermediate,Excellent,Moderate,79.47518544325432
Novice,Excellent,High,68.63983762529045
Intermediate,Good,Low,57.796238747533
Expert,Regular,Moderate,82.28393150320372
Intermediate,Regular,High,62.16260243338626
Intermediate,Good,Very High,78.84967630408939
Advanced,Excellent,Very High,100.0
Advanced,Good,Moderate,62.11516057835814
Intermediate,Excellent,Moderate,78.95833371009037
Intermediate,Good,Very High,88.56030269534567
Advanced,Regular,Very High,78.36878983413513
Intermediate,Excellent,Low,70.9081646657553
Advanced,Limited,Moderate,65.07332820762544
Intermediate,Regular,High,73.28837810036202
Advanced,Excellent,Very High,88.16825607206549
Novice,Excellent,Low,43.179308512807694
Intermediate,Limited,High,78.12998513978297
Novice,Regular,Moderate,49.16180503687846
Novice,Regular,Moderate,60.21067735577246
Novice,Limited,Low,38.74272811237637
Intermediate,Good,High,76.28761107328431
Advanced,Regular,Moderate,67.28490468049719
Intermediate,Good,High,77.91005834371403
Intermediate,Excellent,Moderate,84.48633994928572
Intermediate,Regular,Low,49.21332236419135
Advanced,Regular,High,85.74166910106369
Advanced,Good,High,86.33125978407271
Advanced,Excellent,Low,90.92923170449106
Advanced,Good,High,89.03880442046126
Novice,Good,Very High,68.69526049511526
Intermediate,Good,High,61.05546353498288
Intermediate,Good,High,68.31462436552098
Advanced,Good,Moderate,82.89223711934248
Intermediate,Excellent,Moderate,68.8628657992187
Novice,Limited,Low,32.69464071229209
Intermediate,Regular,Moderate,66.78175054202286
Expert,Excellent,Very High,90.44723254640576
Intermediate,Good,Moderate,67.13668366373948
Intermediate,Excellent,Moderate,68.24990152551926
Intermediate,Excellent,Low,71.69492060123703
Intermediate,Excellent,moderate,84.23815968916395
Intermediate,Good,Moderate,64.8586053010455
Intermediate,Good,High,80.14575259908344
Expert,Good,Moderate,89.76282386535769
Intermediate,Limited,Moderate,48.83278203094329
Intermediate,Regular,Very High,71.80876662780979
Advanced,Good,Moderate,67.03676844187727
Intermediate,Good,High,71.46176609504747
Expert,Limited,Moderate,73.62576093518489
Novice,Regular,Very High,61.10334155743776
Advanced,Excellent,Low,86.45105717926607
Intermediate,Excellent,Moderate,58.88561545488321
Intermediate,Unknown,High,67.79706216587965
Advanced,Good,VERY HIGH,97.05104108912332
Advanced,Good,Moderate,86.86588242626158
Novice,Regular,Moderate,57.696272227680744
Intermediate,Excellent,Low,67.81476196515248
Novice,Good,Low,53.15715157239402
Advanced,Good,Moderate,76.63532015250397
Advanced,Excellent,High,100.0
Advanced,Regular,High,88.01686798353647
Novice,Good,High,73.80473778493955
Unknown,Regular,High,78.39469340351309
Novice,Good,Moderate,58.880232466074496
Intermediate,Excellent,High,89.6919569951112
Advanced,Excellent,Moderate,99.37276805786722
Advanced,Regular,Moderate,90.8423641979388
Advanced,Good,High,79.76071234563402
Advanced,Good,High,73.94992288225511
Advanced,Regular,Very High,76.65023486862266
Expert,Good,Moderate,91.8708953609776
Intermediate,Good,High,78.29267457989515
Expert,Limited,Moderate,70.09780090361058
Novice,Good,High,56.57648458660409
Novice,Limited,Moderate,52.0171719209717
Intermediate,Good,High,71.62229698254318
Novice,Excellent,High,51.4220108162058
Advanced,Good,Moderate,75.65631364033587
Intermediate,Limited,Moderate,38.846391059043675
Intermediate,Good,Moderate,47.59941849557151
Novice,Good,Moderate,47.43314307089808
Novice,Limited,Very High,50.04194940922138
Novice,Excellent,High,79.07201570694973
Intermediate,Excellent,Moderate,98.56850142471531
Novice,Regular,High,62.68187631436836
Advanced,Regular,Very High,98.37645612529427
Intermediate,Good,High,68.85740209112986
Intermediate,Good,Moderate,70.45252136624887
Novice,Good,High,60.06417065555326
Intermediate,Good,Moderate,85.22173959421653
Novice,Good,High,63.0344054297788
Novice,Limited,Very High,48.233730772543716
Expert,Excellent,Low,84.27939725368253
Intermediate,Good,High,84.60267055410088
Expert,Good,High,93.12044599967008
Advanced,Good,High,79.8839618796125
Expert,Excellent,Moderate,97.12574331169816
Intermediate,Excellent,High,75.12337803408425
Expert,Excellent,High,100.0
Novice,Good,High,63.7216852176828
Intermediate,Good,Very High,82.28066424799343
Intermediate,Excellent,High,74.1189030095783
Intermediate,Good,High,65.69900106894569
Novice,Excellent,Very High,75.15017783026782
Expert,Excellent,VERY HIGH,94.14774630005843
Advanced,Good,High,71.25828895949854
Novice,Regular,Moderate,59.73488620842649
Novice,Good,Low,44.90662514012159
Advanced,Regular,Very High,94.44298788248926
Intermediate,Good,Unknown,70.67834969516748
Advanced,Good,Moderate,62.67499252180681
Novice,Excellent,High,57.17667813921964
Novice,Good,Moderate,59.69650954189562
Intermediate,Regular,Very High,67.81286195049833
Novice,Good,Moderate,66.3484167391147
Novice,Good,Moderate,72.8412869552165
Intermediate,Good,High,73.70768128649733
Intermediate,Good,Moderate,70.85904774549918
Intermediate,Good,High,62.15574863809671
Advanced,Regular,Moderate,61.41928281290755
Intermediate,Good,Moderate,52.190283969096846
Intermediate,Excellent,Very High,80.87767483484804
Advanced,Regular,Low,71.09121308203714
Intermediate,Good,Moderate,62.074441593981476
Intermediate,Regular,Very High,72.50716072459444
Novice,Unknown,Moderate,80.83838262551845
Expert,Excellent,Very High,95.43979473705726
Intermediate,Limited,Very High,77.62781827766028
Intermediate,Good,High,74.81948496348423
Advanced,Good,Low,74.83699293001023
Intermediate,Regular,Moderate,58.504127951432125
Novice,Regular,High,50.20084414389383
Intermediate,Good,Moderate,70.80065948872411
Intermediate,Regular,High,70.09486573432967
Novice,Excellent,Low,57.8371200146193
Expert,Good,Moderate,86.33324289926658
Novice,Regular,Moderate,50.73431304525319
Advanced,Good,Low,75.05806300575227
Novice,Excellent,High,78.2208203698274
Expert,Excellent,Very High,100.0
Intermediate,Good,High,81.22533262205697
Intermediate,Good,High,74.93071190670611
Novice,Excellent,Moderate,69.36585256372842
Intermediate,Good,High,70.26820898921704
Expert,Limited,Very High,91.51434807355395
Advanced,Excellent,High,91.47957073840432
Novice,Excellent,High,75.84658768917953
Advanced,Good,Low,71.7022857354565
Novice,Good,Moderate,64.83302849009901
Novice,Excellent,Low,58.37387776168367
Novice,Excellent,Moderate,57.04362518583757
Advanced,Good,Moderate,80.88504274599501
Novice,Good,Low,67.1968305080873
Intermediate,Good,High,62.75356708795917
Novice,Good,High,68.79869921602022
Novice,Good,High,70.58852651169701
Intermediate,Regular,Low,54.256512982684306
Novice,Limited,Moderate,46.839912901012944
Advanced,Good,High,97.13533944036281
Novice,Excellent,Moderate,54.709418278679706
Intermediate,Limited,High,93.25752395330456
Advanced,Good,Low,81.46195107359785
Intermediate,Regular,Moderate,66.73375232441423
Intermediate,Excellent,High,92.91667216309972
Novice,Regular,High,41.020782631183096
Intermediate,Good,Moderate,60.11547389475337
Intermediate,Excellent,Moderate,70.63444564673705
Novice,Regular,Very High,63.40686858480666
Intermediate,Regular,High,77.80403640807543
Novice,Regular,High,50.750682458509594
Advanced,Limited,Low,44.48143607647395
Advanced,Regular,Moderate,72.99492711315995
Novice,Limited,Very High,39.2269429531232
Intermediate,Regular,Low,69.8077498986089
Expert,Regular,Very High,100.0
Advanced,Limited,Low,72.43866851177017
Intermediate,Excellent,Moderate,77.8086920819152
Novice,Good,High,78.56333539871986
Intermediate,Excellent,High,81.27327617758215
Advanced,Regular,High,82.59343169227998
Advanced,Good,High,77.04790039545516
Intermediate,Regular,Very High,73.78956139554705
Novice,Good,High,71.12547787573891
Novice,Good,Low,65.38834645020762
Intermediate,Good,Moderate,64.57056295833273
Intermediate,Regular,Moderate,73.83740394292533
Intermediate,Limited,High,64.68862451590131
Intermediate,Limited,High,73.84581433909219
Novice,Good,High,84.48470441112798
Intermediate,Regular,Moderate,57.336236621714946
Novice,Regular,High,62.23014155055281
Intermediate,Good,Moderate,61.22169708690538
Expert,Good,Low,74.15666522436963
Novice,Good,High,82.19280032150425
Expert,Regular,Moderate,93.95581438721872
Intermediate,Limited,Very High,67.4954435955528
Advanced,Good,High,100.0
Advanced,Good,High,99.59542002766122
Intermediate,Excellent,High,78.39547902876598
Advanced,Excellent,Moderate,87.70550706767969
Expert,Limited,High,88.16931717348778
Novice,Good,Low,48.63460945447585
Advanced,Excellent,Very High,100.0
Intermediate,Excellent,Low,76.7244953345562
Intermediate,Excellent,Very High,75.29603485430181
Intermediate,Excellent,Moderate,75.1596314768549
Novice,Limited,Low,53.89732808920607
Intermediate,Good,Very High,82.10498198503312
Novice,Excellent,Very High,71.93078168340959
Intermediate,Limited,Moderate,57.72131607079902
Intermediate,Regular,High,69.69916242855436
Expert,Good,Low,78.09177548266784
Intermediate,Excellent,Very High,100.0
Novice,Excellent,High,66.8433898254664
Intermediate,Good,High,77.44500416516323
Intermediate,Excellent,LOW,59.36401687604234
Advanced,Regular,High,91.04755642471343
Intermediate,Regular,Moderate,61.75918112631937
Intermediate,Good,Moderate,74.91902249634917
Intermediate,Limited,Very High,82.43611467011873
Advanced,Excellent,Moderate,75.3350003578407
Novice,Excellent,Moderate,75.07221494094584
Intermediate,Regular,High,58.40523477534093
