owner_experience,vet_access,owner_commitment,care_capability_score
Advanced,Good,High,44.70418514683923
Advanced,Moderate,Moderate,35.23424192313433
Advanced,Good,Very High,87.55604318366672
Advanced,Excellent,High,82.12040215728636
Beginner,Limited,Low,27.337473863766707
Beginner,Moderate,Low,6.928586584268652
Advanced,Good,High,68.87110120781446
Intermediate,Good,Moderate,43.28147076486138
Beginner,Moderate,Moderate,6.903612193104539
Beginner,Limited,Moderate,31.76297700040375
Advanced,Good,High,86.65628356778575
Beginner,Moderate,Moderate,21.011546282931995
Expert,Good,High,72.87387632996544
Beginner,Moderate,Low,32.87911846102183
Advanced,Moderate,High,33.238722558705
Advanced,Good,Moderate,64.40986590088937
Beginner,Limited,Moderate,10.081715938387967
Expert,Excellent,High,73.38870850701817
Intermediate,Moderate,Moderate,14.043855282324786
Beginner,Moderate,Moderate,27.202043992635723
Advanced,Moderate,Moderate,57.13033916909829
Expert,Excellent,Very High,70.04646221467354
Beginner,Limited,Low,3.7228750180686454
Beginner,Moderate,Moderate,10.837619377104858
Advanced,Good,Moderate,64.69426075260618
Expert,Excellent,Very High,79.90714456943431
Intermediate,Moderate,High,40.99915343882728
Advanced,Good,Very High,67.2480023861803
Advanced,Excellent,Very High,95.27627970096005
Intermediate,Good,Moderate,38.15946169995654
Beginner,Limited,Moderate,26.1483289647753
Intermediate,Good,Moderate,62.18805280915949
Intermediate,Moderate,Moderate,54.93044079854158
Advanced,Good,High,47.36594709949162
Intermediate,Moderate,Moderate,47.11608725597024
Advanced,Excellent,Very High,93.31024271200147
Advanced,Excellent,High,75.92996658983057
Advanced,Good,Very High,85.09311902944685
Intermediate,Good,High,44.134439805989544
Intermediate,Limited,Low,31.588377307058618
Intermediate,Limited,Low,8.644076392571431
Intermediate,Moderate,Low,4.133027828812315
Intermediate,Moderate,Moderate,39.93106062070903
Intermediate,Limited,Low,26.929115372611804
Intermediate,Moderate,High,34.699336312029935
Intermediate,Good,High,47.31706959678341
Intermediate,Moderate,Low,12.433688021594508
Advanced,Excellent,Very High,89.50009609528932
Intermediate,Moderate,Moderate,47.8359105175466
Advanced,Good,High,83.25198169021266
Advanced,Moderate,Moderate,54.87922016750882
Expert,Excellent,High,83.66552506502245
Beginner,Limited,Moderate,27.208583743273408
Intermediate,Limited,Low,5.773449936102907
Advanced,Good,High,47.173112403013135
Intermediate,Good,High,47.467238830540396
Advanced,Excellent,Very High,98.0054317003518
Beginner,Limited,Moderate,13.635771512405064
Intermediate,Moderate,Low,24.85357992139462
Intermediate,Limited,Low,19.511763762200243
Advanced,Good,Moderate,59.1388139189723
Beginner,Moderate,Low,20.921931784130816
Expert,Good,High,91.88431090994023
Advanced,Good,High,98.13979427316444
Expert,Excellent,Very High,79.26406089803604
Advanced,Good,High,79.3025197380927
Advanced,Good,High,68.92811252545972
Advanced,Moderate,Moderate,36.07363441708515
Advanced,Excellent,Very High,99.33334064872763
Intermediate,Moderate,Moderate,54.14538447710909
Advanced,Good,Very High,69.11681638264774
Intermediate,Limited,Low,26.391804141273763
Intermediate,Moderate,Moderate,55.79598955866763
Intermediate,Good,Moderate,51.73995074397025
Intermediate,Moderate,Moderate,53.63599611652586
Advanced,Good,Very High,97.0801624625798
Intermediate,Moderate,Moderate,35.93122657083269
Intermediate,Limited,Moderate,1.4706937439636159
Advanced,Moderate,High,64.4551923102083
Beginner,Moderate,Moderate,31.951692991507038
Beginner,Moderate,Low,20.647558843010778
Beginner,Limited,Low,18.6981716732905
Advanced,Good,Very High,98.99648354611818
Intermediate,Good,Moderate,38.13532289984674
Advanced,Good,Moderate,55.27464980096816
Advanced,Moderate,Moderate,58.14674362136355
Beginner,Moderate,Moderate,19.193836375989516
Beginner,Limited,Low,20.662869989918914
Advanced,Moderate,Moderate,61.95520916161785
Beginner,Moderate,Moderate,32.89478353766743
Beginner,Limited,Moderate,1.812200349495527
Advanced,Good,Very High,99.26823287175714
Advanced,Good,Moderate,56.22841744175741
Beginner,Moderate,Moderate,15.489330346268375
Intermediate,Limited,Moderate,26.47363807979187
Beginner,Limited,Low,27.702788533040213
Advanced,Moderate,Moderate,62.80720734438698
Intermediate,Moderate,High,59.75715729648033
Intermediate,Moderate,Low,5.977184075970197
Beginner,Limited,Moderate,18.932555463208146
Beginner,Moderate,Moderate,25.505951511395345
Beginner,Limited,Low,17.111102577993364
Beginner,Limited,Moderate,21.007134353759625
Intermediate,Good,High,38.11586445528363
Expert,Excellent,Very High,98.71492614263641
Beginner,Moderate,Moderate,21.72865115322343
Advanced,Good,High,33.55418165607963
Advanced,Moderate,High,39.66913359267071
Advanced,Good,High,46.17053935474219
Advanced,Good,Moderate,65.17888253516524
Advanced,Excellent,High,92.01745529141351
Intermediate,Moderate,Moderate,14.371857584544092
Intermediate,Good,Moderate,48.88517453134125
Advanced,Excellent,Very High,81.2659110109018
Advanced,Moderate,High,51.315226996401094
Expert,Good,High,66.33630842049334
Beginner,Moderate,Moderate,22.927308954651476
Intermediate,Limited,Low,19.152804568999418
Beginner,Limited,Moderate,17.483468944712584
Beginner,Moderate,Low,10.328271451041719
Intermediate,Moderate,High,40.08999721727647
Beginner,Limited,Low,7.540118239359913
Intermediate,Moderate,Low,1.0506667959807834
Intermediate,Moderate,Moderate,51.947771982759704
Beginner,Moderate,Moderate,8.449837515272911
Advanced,Good,Moderate,52.84231526979091
Intermediate,Limited,Moderate,8.431401655152161
Expert,Excellent,High,89.75198279325079
Advanced,Excellent,Very High,81.630911603517
Expert,Excellent,Very High,80.37160698037776
Advanced,Good,High,95.10390892777431
Intermediate,Good,Moderate,55.086699617920786
Beginner,Moderate,Low,14.567285521396506
Intermediate,Moderate,Moderate,4.6022484366107355
Expert,Excellent,High,70.06553958492802
Intermediate,Good,High,54.83014267573067
Intermediate,Moderate,High,43.93401897898447
Beginner,Moderate,Moderate,8.697069254248433
Expert,Good,High,93.84222668310615
Intermediate,Good,Moderate,39.716698654541986
Intermediate,Moderate,Moderate,19.759919788693374
Intermediate,Good,High,38.853230193164606
Beginner,Limited,Moderate,21.195204432694386
Expert,Good,Very High,84.33350574437141
Intermediate,Good,Moderate,64.75316501765006
Advanced,Good,Very High,70.99751390617624
Intermediate,Good,High,55.85634801051201
Advanced,Excellent,High,79.47511785963236
Expert,Good,Very High,84.75934870537151
Advanced,Good,High,57.28764313287028
Intermediate,Moderate,Moderate,24.617246292963305
Intermediate,Limited,Moderate,24.48019907081953
Intermediate,Moderate,Moderate,33.0445136993636
Intermediate,Moderate,Low,15.49017930270047
Intermediate,Moderate,High,46.44100494248483
Intermediate,Moderate,High,64.76116448944359
Intermediate,Moderate,High,36.48904567409744
Advanced,Excellent,High,90.44373003935493
Expert,Excellent,Very High,75.02548331420516
Advanced,Good,Very High,77.91214164502146
Advanced,Good,Moderate,39.95710158723583
Intermediate,Moderate,Low,10.280160053645677
Advanced,Good,High,52.32229100271677
Intermediate,Moderate,High,58.59044267532646
Advanced,Good,High,55.14747733120321
Intermediate,Good,High,55.61620598542376
Intermediate,Good,Moderate,58.597556918605314
Beginner,Moderate,Moderate,13.978944020761356
Advanced,Good,High,88.3286536019946
Expert,Good,Very High,68.21322230895035
Expert,Good,Very High,82.71950148570107
Intermediate,Limited,Moderate,29.927004038078596
Expert,Excellent,Very High,69.75042325837538
Expert,Good,Very High,99.24576137515592
Intermediate,Moderate,Low,26.856812180848213
Expert,Good,High,94.59554263020121
Advanced,Moderate,High,33.54864802994435
Advanced,Good,High,78.3024580854671
Advanced,Good,Moderate,35.88036130390261
Intermediate,Limited,Moderate,18.126359706414316
Advanced,Excellent,High,67.19694248676973
Beginner,Moderate,Moderate,3.195684146827502
Intermediate,Good,Moderate,48.860609186441465
Advanced,Good,Moderate,42.52589096612132
Beginner,Limited,Moderate,19.826897085843513
Intermediate,Good,Moderate,51.61902456825326
Expert,Excellent,Very High,84.20774706301137
Expert,Excellent,Very High,81.88499431536204
Beginner,Limited,Low,5.5140319369566075
Advanced,Good,Moderate,50.48743970882662
Advanced,Good,High,99.9573931700929
Intermediate,Moderate,High,55.15308507542659
Advanced,Good,High,78.50725199398802
Expert,Good,Very High,98.10002998415317
Intermediate,Moderate,Moderate,19.777266493312116
Advanced,Excellent,Very High,91.78946514411663
Beginner,Limited,Low,32.34832271926497
Beginner,Moderate,Low,5.561896421513034
Intermediate,Moderate,Low,9.990889873439578
Intermediate,Moderate,High,63.33929176315198
Advanced,Excellent,High,99.20306900025156
Beginner,Moderate,Moderate,22.844724354931166
Beginner,Limited,Low,19.274636031183377
Advanced,Good,High,61.93170738340748
Intermediate,Limited,Low,0.0681206509281127
Beginner,Limited,Moderate,7.184256765028865
Expert,Excellent,High,68.69352409580486
Advanced,Moderate,Moderate,49.07382823712284
Beginner,Moderate,Moderate,31.28759005896464
Advanced,Good,Moderate,60.56653885163824
Beginner,Limited,Low,12.749607311675826
Expert,Excellent,High,85.70704180847738
Advanced,Good,Very High,80.95001725327273
Advanced,Moderate,Moderate,60.01629965239468
Expert,Excellent,Very High,73.24157062653073
Intermediate,Moderate,High,52.19587651670996
Intermediate,Moderate,High,50.74785043619505
Beginner,Limited,Low,16.481228109008846
Advanced,Moderate,Moderate,35.77992224450237
Advanced,Good,Very High,95.62118542372653
Expert,Good,High,72.52444172002993
Advanced,Excellent,Very High,93.79005519536408
Beginner,Moderate,Low,0.18277987550357455
Expert,Good,High,87.16171953706623
Advanced,Moderate,Moderate,42.8926378238574
Beginner,Moderate,Low,0.5421327193527214
Expert,Excellent,Very High,88.46522862686197
Advanced,Good,High,47.47665379274331
Intermediate,Good,High,38.36888930601066
Intermediate,Moderate,High,46.0016680288281
Advanced,Good,Moderate,53.49294951400077
Beginner,Moderate,Moderate,21.87069763855555
Beginner,Limited,Low,5.983360409610558
Advanced,Excellent,Very High,71.03770956353637
Advanced,Moderate,Moderate,59.3870385274321
Intermediate,Limited,Low,17.996489544217575
Intermediate,Moderate,Low,28.022952372290195
Advanced,Good,High,66.37247366717182
Intermediate,Moderate,Moderate,6.506602123121655
Intermediate,Moderate,Moderate,16.98466455945251
Advanced,Moderate,Moderate,46.44693503767477
Beginner,Limited,Moderate,16.734480818581012
Advanced,Excellent,Very High,73.81709425991265
Beginner,Moderate,Moderate,25.729953224490377
Expert,Good,Very High,78.22477171330206
Expert,Good,High,66.90373992592839
Intermediate,Limited,Low,11.569028096261167
Intermediate,Moderate,Moderate,7.785179737357954
Intermediate,Good,High,60.639644062255535
Beginner,Limited,Low,8.92680758046521
Intermediate,Moderate,High,55.329195847798864
Advanced,Good,Moderate,63.44362135482332
Intermediate,Moderate,Low,6.477327931513741
Expert,Excellent,High,94.81854885789669
Intermediate,Moderate,Moderate,14.849995173605526
Advanced,Excellent,High,71.03530563652988
Expert,Excellent,High,68.09204577822281
Intermediate,Good,High,58.138704027816345
Expert,Excellent,High,77.20335835381401
Advanced,Good,High,47.81666579215386
Intermediate,Moderate,Moderate,3.0713888221645886
Intermediate,Good,High,61.662821107517445
Advanced,Excellent,Very High,95.12084094890959
Intermediate,Limited,Low,7.885544018272412
Beginner,Moderate,Moderate,26.958262111439264
Advanced,Moderate,High,53.012892485886695
Expert,Good,High,94.33900037653557
Advanced,Excellent,High,68.3777495360622
Advanced,Good,High,77.0250223300626
Intermediate,Moderate,High,55.37438331002058
Expert,Good,Very High,79.54953267343672
Advanced,Good,Very High,68.98264608900298
Intermediate,Moderate,Moderate,5.617480088611788
Advanced,Good,Very High,80.99089452362306
Advanced,Good,Moderate,59.53829726901873
Advanced,Good,Very High,79.66500938724683
Advanced,Excellent,Very High,67.45953176741821
Advanced,Moderate,High,35.214144552441965
Intermediate,Limited,Low,19.803960409816057
Advanced,Moderate,Moderate,44.591607648513275
Intermediate,Moderate,High,38.99193422600967
Advanced,Excellent,High,87.55696071230764
Advanced,Excellent,Very High,69.10397909672876
Advanced,Good,High,35.849114028940875
Advanced,Moderate,High,36.81441989419257
Expert,Good,Very High,83.57218851593889
Beginner,Limited,Moderate,5.71830677788544
Advanced,Good,Moderate,42.75742581064833
Expert,Excellent,Very High,93.75779609863898
Advanced,Good,Moderate,54.599971072209144
Intermediate,Moderate,High,54.9136700302118
Advanced,Excellent,Very High,77.78167957899294
Intermediate,Good,Moderate,34.52063939583711
Expert,Excellent,High,95.57450100001365
Intermediate,Good,Moderate,48.33277931719995
Expert,Good,Very High,66.37588833325567
Expert,Good,High,89.53582128573959
Intermediate,Moderate,High,43.74941892998188
Intermediate,Limited,Low,15.231471517132716
Beginner,Limited,Low,24.54655596203931
Advanced,Moderate,Moderate,49.60342715172665
Intermediate,Moderate,Low,4.435924565659909
Beginner,Limited,Low,24.0103413062934
Expert,Excellent,Very High,78.01966212975954
Expert,Good,Very High,85.36545965736317
Intermediate,Good,High,50.119171244357894
Intermediate,Good,Moderate,36.639423762449304
Advanced,Moderate,Moderate,35.923803038770934
Advanced,Moderate,Moderate,36.61623898707351
Beginner,Moderate,Moderate,16.19790051011521
Intermediate,Moderate,Low,20.8694539410041
Advanced,Moderate,High,48.5255015944469
Beginner,Limited,Moderate,32.79881868160792
Advanced,Excellent,High,81.3168662475038
Expert,Good,High,71.12152401937402
Expert,Good,Very High,90.26295625024733
Intermediate,Moderate,Moderate,9.3951440454814
Advanced,Good,High,92.87063718040798
Advanced,Excellent,Very High,80.10492409584224
Beginner,Moderate,Low,1.4847781769228505
Advanced,Moderate,High,37.59749083346922
Intermediate,Good,Moderate,39.05352505235378
Advanced,Good,High,77.59289272801541
Beginner,Moderate,Low,29.53878131760021
Intermediate,Limited,Low,1.397559434666869
Advanced,Good,Moderate,40.22218811575811
Intermediate,Good,High,46.22474712071069
Advanced,Excellent,High,89.16062788388594
Expert,Good,Very High,83.81360172990743
Beginner,Moderate,Moderate,16.91454834482467
Advanced,Good,Moderate,53.30329496350669
Expert,Excellent,High,83.20986752001312
Intermediate,Moderate,Moderate,29.18281060457742
Expert,Good,Very High,86.80207795619123
Expert,Excellent,Very High,67.40615326572048
Expert,Excellent,Very High,76.91082397316846
Intermediate,Limited,Low,11.159687718961047
Intermediate,Moderate,Moderate,19.94466518386149
Intermediate,Limited,Low,16.424166894903607
Intermediate,Moderate,High,36.76605476472489
Beginner,Limited,Low,18.152059970529926
Beginner,Limited,Moderate,0.7776279265483178
Advanced,Moderate,Moderate,57.24363399641407
Advanced,Moderate,Moderate,37.52004799252372
Advanced,Moderate,High,55.996220493549245
Beginner,Moderate,Low,16.625640476343296
Advanced,Excellent,High,90.7703984512095
Advanced,Good,High,77.6368280322373
Intermediate,Moderate,High,51.208058038493
Advanced,Good,Moderate,53.75315434535474
Intermediate,Moderate,Moderate,9.34236595516659
Advanced,Excellent,Very High,87.40461020468612
Intermediate,Good,High,33.499735182503926
Advanced,Good,Moderate,44.80477279196634
Advanced,Excellent,Very High,73.65617503262264
Expert,Good,Very High,83.2417423804722
Beginner,Limited,Low,13.594834960818856
Advanced,Excellent,High,67.5107112228802
Beginner,Limited,Low,7.8079871051598015
Expert,Good,Very High,79.98940552971983
Advanced,Moderate,High,37.51200598617506
Intermediate,Good,Moderate,34.262994120006574
Expert,Good,High,79.53051341206309
Advanced,Excellent,High,78.69623273284148
Intermediate,Limited,Moderate,26.233557653009026
Advanced,Good,High,46.27558657853611
Intermediate,Moderate,Low,32.11047732625298
Intermediate,Moderate,Low,14.98730708592289
Intermediate,Limited,Low,10.205429028522053
Advanced,Good,High,70.9658381119654
Advanced,Excellent,Very High,75.70423415006792
Expert,Good,Very High,79.86140162602443
Intermediate,Good,Moderate,39.91067105913354
Advanced,Good,Very High,84.50689362884614
Expert,Good,High,78.51144375352425
Advanced,Good,Moderate,34.4747854911752
Advanced,Good,High,48.78934938384843
Expert,Good,Very High,91.71248214789617
Intermediate,Moderate,High,53.677091003036324
Expert,Excellent,Very High,81.31580206318426
